Record_ID,Cow_ID,Data_Source,Record_Type,Day,Days_Before_Index,Breed,Age_Years,Lactation_Number,Parity,Days_In_Milk,Previous_Mastitis_History,Vaccination_Status,Hygiene_Score,Bedding_Cleanliness_Score,Milking_Frequency,Body_Temperature_C,Udder_Temperature_C,Activity_Index,Rumination_Time_min,Feed_Intake_kgDM,Water_Intake_L,Ambient_Temperature_C,Humidity_pct,THI,Milk_Temperature,Milk_Conductivity,Somatic_Cell_Count,Milk_Yield,Milk_Fat_pct,Milk_Protein_pct,Milk_Lactose_pct,Milk_Solids_pct,class1
C0475_H01,C0475,ClassBlind_Synthetic,ClassBlind_History,24,1,Crossbred,6.4,4,4,64,1,0,4,1,3,38.793950338612674,39.58882786321435,61.53466435046058,491.549731087917,17.586934015099597,83.06528004521543,27.91880758384964,39.92691627652418,70.74624148485665,34.62481965537182,4.920147564699543,174.89556161555058,22.468724711537366,4.1557532038853084,3.2745511827682554,4.793924815441519,12.778135897063542,
C0475_H02,C0475,ClassBlind_Synthetic,ClassBlind_History,23,2,Crossbred,6.4,4,4,64,1,0,4,1,3,38.802145019475866,39.725663841280436,58.6076522364041,481.5725981863148,17.112513260179927,82.49868000056651,29.37130458908068,37.49987268830314,68.65079870909477,34.02918132022668,4.862792113690628,158.58779542025025,22.437768178799523,4.146011603226342,3.2750493971843113,4.858903018827404,12.755858872936866,
C0475_H03,C0475,ClassBlind_Synthetic,ClassBlind_History,22,3,Crossbred,6.4,4,4,64,1,0,4,1,3,38.867545631443896,39.77362778737018,56.30511711917217,484.96211226321935,17.195274892439873,76.24978405624438,28.41347138149462,32.66002985718803,68.51556715787325,33.775817291831075,5.200458603334551,130.2813405344125,22.002573286838395,4.151901181878801,3.340033312009422,4.869480017312048,12.740134581866702,
C0475_H04,C0475,ClassBlind_Synthetic,ClassBlind_History,21,4,Crossbred,6.4,4,4,64,1,0,4,1,3,38.75366650736107,40.01390455483155,50.77688976298306,488.6077473003289,17.238065583675287,76.63396680754482,29.425268709270952,35.8953331069863,71.81061343561265,33.89851121572152,5.092795517548738,137.51206883293872,22.30051275663524,4.194412629546885,3.274111377072461,4.884563148661068,12.91120020106146,
C0475_H05,C0475,ClassBlind_Synthetic,ClassBlind_History,20,5,Crossbred,6.4,4,4,64,1,0,4,1,3,38.90172874083784,39.747403678415,45.806787018391525,481.83124410886836,17.068457482362966,72.81766608626324,29.475977875086397,39.925529138670015,70.60034860264152,33.728885491932445,5.197304765021199,102.4665025251866,22.053419486709565,4.203183568539382,3.295774231099314,4.840407386880687,12.97293072310912,
C0475_H06,C0475,ClassBlind_Synthetic,ClassBlind_History,19,6,Crossbred,6.4,4,4,64,1,0,4,1,3,39.154233155639474,39.63028993060319,44.17179391287634,500.425227029666,17.276997202094172,71.80867609781525,29.077640904441513,42.655826177501325,70.37869874694834,33.21480882473365,5.195398930023705,65.01315989914629,22.08814790915973,4.160394793953021,3.2521121187039923,4.828046166606139,12.844227621000028,
C0475_H07,C0475,ClassBlind_Synthetic,ClassBlind_History,18,7,Crossbred,6.4,4,4,64,1,0,4,1,3,38.97448078928521,39.334109260468395,34.58815118572157,501.89033522850946,17.02330676133148,70.71657850301273,28.421095880085044,44.24137649554864,72.83472570996388,33.97869533860933,5.182294953740439,36.849869238561666,21.486686487440736,4.131363034973542,3.2933634458784398,4.871145866258055,13.032246347437413,
C0476_H01,C0476,ClassBlind_Synthetic,ClassBlind_History,9,1,Crossbred,4.6,3,3,36,0,0,2,1,2,38.39504552739896,39.371446494504816,61.909348022417234,518.6829333192107,14.232747009246424,82.11789643830807,25.77648555618724,53.792398260209254,72.73560798442654,38.87765892807276,7.2293182579398625,691.6111203045718,8.853100867120961,3.8988955660318085,3.2606243323019335,4.897911795182858,12.63521948907183,
C0476_H02,C0476,ClassBlind_Synthetic,ClassBlind_History,8,2,Crossbred,4.6,3,3,36,0,0,2,1,2,38.19600143433522,39.38969064077061,67.41272223406865,524.3778104729147,14.684989958235892,76.01413101949801,26.387503702732108,52.10768719081664,74.30213655449143,38.17835503147276,7.3239285718120195,711.5791365384208,7.8637785949957415,3.8770083091966376,3.26687141903698,4.832205051742015,12.618324578652242,
C0476_H03,C0476,ClassBlind_Synthetic,ClassBlind_History,7,3,Crossbred,4.6,3,3,36,0,0,2,1,2,37.79421509608066,39.19015628532079,67.06886657930598,540.0489308379349,14.422187499162959,77.02272907921694,26.607073768510762,51.26184602225304,71.76198248097249,38.52947542935535,7.334806130039914,710.3124644013511,8.769010961358978,3.8630351190626455,3.336495315521988,4.851981748792799,12.7510111675408,
C0476_H04,C0476,ClassBlind_Synthetic,ClassBlind_History,6,4,Crossbred,4.6,3,3,36,0,0,2,1,2,37.88623496107156,39.55878114234229,68.29535950419735,545.6807473905368,14.544019832742837,78.33199605508791,27.237396357636435,53.086481891063045,74.43800470428086,38.52447180149319,7.32643970803434,738.5322254754444,9.611674322395121,3.80097208542494,3.4167416063103113,4.891584012910564,12.797985095278626,
C0476_H05,C0476,ClassBlind_Synthetic,ClassBlind_History,5,5,Crossbred,4.6,3,3,36,0,0,2,1,2,38.01352443411806,39.347213146236584,72.12019166467145,554.301141170612,15.194803117773029,78.5181953663288,29.086600624269007,57.01698680198784,72.15499533889661,37.99183970486767,7.466485723322586,737.0904040006507,8.864202425499261,3.8614690825591937,3.457703887788549,4.879393567295603,12.83643369677173,
C0476_H06,C0476,ClassBlind_Synthetic,ClassBlind_History,4,6,Crossbred,4.6,3,3,36,0,0,2,1,2,38.12696047328017,39.55616425976755,73.21996415905129,569.680459561114,14.752216849767324,74.79516415345077,28.790321549972642,61.080302280954726,67.36548739882096,37.60762777524443,7.386258852696967,714.5117340312214,8.757014242351785,3.919134959214617,3.4391670619756196,4.806091406390351,12.774739468499993,
C0476_H07,C0476,ClassBlind_Synthetic,ClassBlind_History,3,7,Crossbred,4.6,3,3,36,0,0,2,1,2,38.190448314720186,39.51615810222697,71.60161652170774,552.3925455118817,15.315981432993203,73.87319037169968,29.410725128207833,60.32920231641424,66.31425810087184,37.64580676121745,7.255800766643186,704.1427851895625,6.953393074566283,3.9017210804163125,3.46301780509064,4.7468308372272885,12.610540172525386,
C0477_H01,C0477,ClassBlind_Synthetic,ClassBlind_History,21,1,Holstein_Friesian,3.8,3,3,35,0,0,1,4,2,38.74145535767461,39.35350955190734,79.24113363609945,369.18189128105564,22.686561399567562,69.40022268753165,31.375099860233444,78.83575282711705,91.4910479794194,38.26331289594095,7.127407220514216,648.4476082182061,7.534897874434264,3.709872043184578,3.066506264521561,4.834599710296693,12.06413515559253,
C0477_H02,C0477,ClassBlind_Synthetic,ClassBlind_History,20,2,Holstein_Friesian,3.8,3,3,35,0,0,1,4,2,38.73333604813668,39.283370506008495,81.64501898272935,367.37720160762825,23.02605731646969,63.819918513121486,34.394214465275695,79.5791602759146,91.88255497684943,38.37719377187917,7.1278102147108156,603.8615147192535,6.444798226113043,3.7396909158964546,3.0709533727276708,4.855900530654019,12.099101002155288,
C0477_H03,C0477,ClassBlind_Synthetic,ClassBlind_History,19,3,Holstein_Friesian,3.8,3,3,35,0,0,1,4,2,38.60503569488759,39.49932344838933,83.66133303972735,371.5524167373597,23.497514480273626,69.11102558062042,34.16541928203236,77.30189631167082,88.8831846706,38.060986991477435,7.120305900057389,631.3984274543998,5.966826556405661,3.6610948121117013,3.0829224565218656,4.89146954390145,12.084790700489886,
C0477_H04,C0477,ClassBlind_Synthetic,ClassBlind_History,18,4,Holstein_Friesian,3.8,3,3,35,0,0,1,4,2,38.78775303063928,39.20943247440763,81.1618168754732,366.0084896962538,24.06030744028479,67.4381472717906,34.09895138863958,81.25359558621135,92.27032268018814,38.04987186273599,7.230050766728726,625.2768394856301,5.972102777733843,3.6139818624957574,3.0440140196268195,4.8592751695946035,11.962610313828,
C0477_H05,C0477,ClassBlind_Synthetic,ClassBlind_History,17,5,Holstein_Friesian,3.8,3,3,35,0,0,1,4,2,38.92156476250695,39.11855128009571,81.82930628310997,369.8545298893724,23.625145030794762,68.59587168939768,34.03173893801713,84.53295164360598,92.6204334448671,37.97377882258771,7.153822257864574,643.1781940684873,4.995866765756034,3.6313315369085566,3.0882425810562846,4.967951938223316,11.913112961920334,
C0477_H06,C0477,ClassBlind_Synthetic,ClassBlind_History,16,6,Holstein_Friesian,3.8,3,3,35,0,0,1,4,2,38.88534373484538,39.04625023897586,86.17326759954626,375.0828380650463,22.488530598752128,65.87389624965805,34.15657575804234,84.83925412009937,94.22190932186322,37.52606287615017,7.0495431581457035,630.3983518850667,5.241039587667774,3.6744990107345927,3.1051734842540624,4.933647181919191,11.911480898407188,
C0477_H07,C0477,ClassBlind_Synthetic,ClassBlind_History,15,7,Holstein_Friesian,3.8,3,3,35,0,0,1,4,2,38.931834736470904,39.21579382807859,94.12372136542909,368.16519411740205,22.214601254903663,65.91995721891523,33.14226370548117,81.56989915899307,95.64939937312614,37.4807941422814,7.211552094926652,616.4766579739685,4.364518177886839,3.7405613338744574,3.10780713108952,5.007989946034144,11.858457782717643,
C0478_H01,C0478,ClassBlind_Synthetic,ClassBlind_History,25,1,Jersey,2.0,1,1,10,0,1,2,1,2,38.744845513814894,39.29569292622948,69.35955395691188,479.59118442445515,14.904821841062668,97.7086480800384,24.396774874359394,48.50456162723418,76.45358696513567,35.092978393570675,4.676610625956762,182.8052742789485,18.552332868874224,3.64127729501259,3.166504455055294,4.7852905023086505,12.157521077796693,
C0478_H02,C0478,ClassBlind_Synthetic,ClassBlind_History,24,2,Jersey,2.0,1,1,10,0,1,2,1,2,38.61487535363312,39.43468233488555,68.63835065309168,491.9469945206777,13.422908772450251,103.9544151367764,23.42507265551277,46.67305486361386,81.34233082554884,35.50792394697304,4.831241328453509,177.16350531896205,19.09383726037812,3.721955969288503,3.2777280980476227,4.759645944188052,11.945216086693696,
C0478_H03,C0478,ClassBlind_Synthetic,ClassBlind_History,23,3,Jersey,2.0,1,1,10,0,1,2,1,2,38.59745049725972,39.471360882732576,66.94800106503101,481.47732623889453,12.616934374435614,103.71410452193415,23.828716858523844,48.16060070446775,82.0989154115656,35.191904656685224,5.091626421618597,160.07096593095784,17.673980361187564,3.6571361234769544,3.1954148035273797,4.719354381500184,12.043928185967788,
C0478_H04,C0478,ClassBlind_Synthetic,ClassBlind_History,22,4,Jersey,2.0,1,1,10,0,1,2,1,2,38.320462681528795,39.36421960067594,66.72435683313135,473.5706711334829,12.054192437146455,103.60465572512592,22.687782958247077,51.526115292507114,80.71813271013664,35.05121138498666,5.126697739472923,171.44808583822825,18.98444656754146,3.730232137661761,3.2443033085395836,4.822293779895206,12.193146415456157,
C0478_H05,C0478,ClassBlind_Synthetic,ClassBlind_History,21,5,Jersey,2.0,1,1,10,0,1,2,1,2,38.37207255024762,38.865545642991115,64.7408179611572,473.5473472630476,11.608731586339287,103.50980424832353,21.754876848471618,49.27610822566139,81.5220668693871,35.391213311840424,5.182844779218781,132.82462716668974,17.443130974924678,3.7160811260724875,3.242663112096896,4.808832210105379,12.268219662517916,
C0478_H06,C0478,ClassBlind_Synthetic,ClassBlind_History,20,6,Jersey,2.0,1,1,10,0,1,2,1,2,38.06036708449235,38.713764159202974,67.07953090849657,471.6994278583454,11.120493064142071,108.95267657346636,22.890291708060012,46.543687429641516,80.19320105140154,35.42613482011921,5.2770264069023955,156.72353166781792,18.121572726556057,3.6903074686076343,3.2334907560610993,4.778201087857422,12.373811240774042,
C0478_H07,C0478,ClassBlind_Synthetic,ClassBlind_History,19,7,Jersey,2.0,1,1,10,0,1,2,1,2,38.096429734485596,38.372266150447174,59.57728705084436,459.449496774435,11.66823584964195,105.07054434527936,21.958240776576233,50.05489280688506,79.5844283017624,35.77462407590352,5.449832035358567,159.62397769889014,19.265681659835618,3.6551134268066727,3.1993578193830876,4.758299852726169,12.199996955648135,
C0479_H01,C0479,ClassBlind_Synthetic,ClassBlind_History,2,1,Jersey,4.2,3,3,47,0,1,2,3,3,38.20538760962141,38.16306063692475,62.4713052423616,437.1847767346727,17.40024682358455,101.53728220145437,30.52711651232722,82.64530180144423,82.57837891231644,35.12609895296793,5.038884963208126,177.11499339953502,20.8726264107912,3.6383369747112395,3.332219531126342,4.7923861099032035,12.5202621149256,
C0479_H02,C0479,ClassBlind_Synthetic,ClassBlind_History,1,2,Jersey,4.2,3,3,47,0,1,2,3,3,38.30387696473632,37.99375486908003,57.6921473097897,432.4333616531985,17.49897663034821,100.64802296188479,30.556664801787626,77.97314270419523,78.14944207604626,34.6523419238355,5.165021219830063,212.2135716021072,20.610355400131414,3.7371593768504483,3.2873497988011895,4.820034243613723,12.489645658132169,
C0479_H03,C0479,ClassBlind_Synthetic,ClassBlind_History,0,3,Jersey,4.2,3,3,47,0,1,2,3,3,38.10450629278265,38.19223827967129,55.4584111229138,444.4073083898154,16.343715242566287,101.50959450033714,28.693353167564055,79.04473724740974,76.12481086123277,34.56692555139042,4.933961459634664,235.54940174541667,20.165564970964397,3.7519081500712232,3.3174983021509674,4.926792678599132,12.482038449861387,
C0479_H04,C0479,ClassBlind_Synthetic,ClassBlind_History,-1,4,Jersey,4.2,3,3,47,0,1,2,3,3,37.85574732445552,38.482981214901116,59.8638755777859,435.3633623960705,16.755602532259513,105.45079809238324,28.01345159158908,75.48564741058067,70.64777083438106,34.40333428152175,4.694817908089684,242.1095929338724,20.440495400855475,3.788026923683469,3.3249976119417317,4.948038392894534,12.587422568200441,
C0479_H05,C0479,ClassBlind_Synthetic,ClassBlind_History,-2,5,Jersey,4.2,3,3,47,0,1,2,3,3,37.77745643202927,38.47397429787712,63.59315140103698,440.5244973238756,15.82478774012443,104.27984905489743,30.311666742158135,74.83397653303561,70.84877044415637,34.03829484118958,4.690426455545572,289.7650679903284,20.993713633817162,3.677070484438039,3.2593046896420166,4.901127042066143,12.514769992585784,
C0479_H06,C0479,ClassBlind_Synthetic,ClassBlind_History,-3,6,Jersey,4.2,3,3,47,0,1,2,3,3,37.972722780154655,38.55222204589598,62.936117356510515,458.4370918346052,16.037688580788434,103.97686886811435,32.51774530454091,72.32696214968267,76.82885129431905,33.419049513741854,4.703796914475385,307.4459464472405,22.283382600779415,3.7607819795913247,3.2755296740308095,4.919617669884967,12.676810079439571,
C0479_H07,C0479,ClassBlind_Synthetic,ClassBlind_History,-4,7,Jersey,4.2,3,3,47,0,1,2,3,3,38.00039061476772,38.33036969918127,58.005388559756405,439.6993906853001,15.51165817696215,98.0156599229412,32.11697265677172,71.1417468573692,77.44196651563519,33.41205789284252,4.681144231024783,320.9888699392695,21.51374215286036,3.749600846890881,3.2847600536747317,4.880365329752584,12.697180621137514,
C0480_H01,C0480,ClassBlind_Synthetic,ClassBlind_History,7,1,Holstein_Friesian,2.0,1,1,17,0,1,1,5,2,38.5655899057192,39.478279224702526,52.03871349330326,349.4591197748418,18.649447539883663,84.3975122060623,24.012789988674193,42.91692284542409,78.68325527304061,35.3513113209606,4.757682027731669,125.13006120584988,15.937050126212226,3.065662362276226,3.5558314684317742,4.729547534802793,12.003545857100942,
C0480_H02,C0480,ClassBlind_Synthetic,ClassBlind_History,6,2,Holstein_Friesian,2.0,1,1,17,0,1,1,5,2,38.87814355551198,39.272902866409375,50.57786040624358,352.6274416886783,18.334312630929595,89.07960159986641,26.868379855461974,41.00313264611423,78.77355617849868,35.69051038749926,4.862792556620718,64.17001447095927,15.267947137950841,3.0575089426715523,3.590797076256107,4.731133314349762,12.082640256124963,
C0480_H03,C0480,ClassBlind_Synthetic,ClassBlind_History,5,3,Holstein_Friesian,2.0,1,1,17,0,1,1,5,2,38.74454425663223,39.31498193225266,53.68663719744163,340.26656313899457,17.82797342939425,85.19415588109864,26.672857622258096,44.20586536740188,81.04533994447637,36.28408519775483,5.054544552272059,58.071277370769366,16.175281671407472,3.109279080352909,3.549596019743453,4.825266916762001,12.043018560893085,
C0480_H04,C0480,ClassBlind_Synthetic,ClassBlind_History,4,4,Holstein_Friesian,2.0,1,1,17,0,1,1,5,2,38.989132994409786,39.48403441476773,53.247319419254616,351.1660027666598,18.360817895984027,78.09080145319768,25.212489165151975,45.09134120434731,82.21498124040635,36.6715904545296,5.138029651822663,50.68235138883645,18.111180411252647,3.142437975903119,3.6103207930073764,4.784577548432336,11.969115139355855,
C0480_H05,C0480,ClassBlind_Synthetic,ClassBlind_History,3,5,Holstein_Friesian,2.0,1,1,17,0,1,1,5,2,38.95446370675426,39.5695356271293,54.29774201331762,336.1940513608556,16.96401790295237,73.11638124633828,25.786734499038822,51.53688294421741,87.11549576593072,36.48332164346465,4.8921445954573635,17.907515836484563,18.68057220974014,3.1301713243004046,3.6077923766212545,4.774548671811006,12.052863802748337,
C0480_H06,C0480,ClassBlind_Synthetic,ClassBlind_History,2,6,Holstein_Friesian,2.0,1,1,17,0,1,1,5,2,38.982468529168344,39.472546213705954,61.01984955057382,339.34032752951055,17.396330217165083,71.41724232121754,25.33654862350958,48.702451913455775,87.69990067727673,36.4154602114285,4.705508483476693,12.439769340555571,19.72810792507699,3.1170842433314836,3.6364141961892793,4.696108206635485,11.951995554185093,
C0480_H07,C0480,ClassBlind_Synthetic,ClassBlind_History,1,7,Holstein_Friesian,2.0,1,1,17,0,1,1,5,2,39.274440111675396,39.28162281736921,70.45241286283071,366.0108653574485,18.722101266160603,74.52371273989323,25.261789489429457,53.67570705418172,85.52541974802963,35.56846017734446,4.320701987088297,29.89650236832621,20.6372196235232,3.124624091869284,3.6873501342813415,4.657741690933308,11.968280002633596,
C0481_H01,C0481,ClassBlind_Synthetic,ClassBlind_History,13,1,Holstein_Friesian,6.2,5,5,74,1,0,2,2,3,38.36662953562868,38.90955763059296,73.16649054762173,411.23686329017477,19.470631822987063,89.86543832253051,28.194620417511008,51.496859666292245,80.71325931211575,36.463004483106566,4.172045861866576,174.12798216450477,19.072580749837897,3.497128817377438,3.4731295453198263,4.590778457529505,12.010847567645389,
C0481_H02,C0481,ClassBlind_Synthetic,ClassBlind_History,12,2,Holstein_Friesian,6.2,5,5,74,1,0,2,2,3,38.328470146807895,39.09496489996492,70.73752515845695,417.8293764669386,18.58216090462364,93.73472490549207,28.744285754870997,48.807075828959036,81.29718234238692,36.190017992934635,4.01846416523652,175.68012291619434,19.158529002526745,3.436192048615224,3.505705307731021,4.5587326785747875,11.89093135784993,
C0481_H03,C0481,ClassBlind_Synthetic,ClassBlind_History,11,3,Holstein_Friesian,6.2,5,5,74,1,0,2,2,3,37.94474291542578,38.81173745137768,70.40859330833472,427.2539932165597,18.966546357195092,91.52237016107391,28.696848440697465,52.04188623920061,87.20191773540806,35.948947793812756,4.001588098336533,230.933698211958,18.77305748761536,3.3877409435433137,3.5517518883604153,4.6167529813132395,11.79651434986321,
C0481_H04,C0481,ClassBlind_Synthetic,ClassBlind_History,10,4,Holstein_Friesian,6.2,5,5,74,1,0,2,2,3,37.96931531478874,38.843585202935536,66.8695249561455,408.247619623905,19.318622696019965,90.54531975705206,27.865015152823272,54.055283983719306,85.48938255192249,35.81546779009376,4.055344765202795,264.494005494504,18.552199613304246,3.4172464802877047,3.571969882554667,4.5984940954936935,11.773478084117366,
C0481_H05,C0481,ClassBlind_Synthetic,ClassBlind_History,9,5,Holstein_Friesian,6.2,5,5,74,1,0,2,2,3,38.37243569650816,39.03105131637239,68.83008440358331,408.9296990330181,19.358268143140606,85.13445107093013,29.461424816605856,53.70883902142482,85.07323633489491,36.055666681118446,4.110783451599935,265.2598940386963,17.905281970934897,3.4875966771255467,3.6090594660794544,4.569350838728957,11.871325717893749,
C0481_H06,C0481,ClassBlind_Synthetic,ClassBlind_History,8,6,Holstein_Friesian,6.2,5,5,74,1,0,2,2,3,38.240336441893255,39.146097846324444,63.56645517704318,393.46765251610555,19.913998995721034,83.13995756778075,28.44119385677498,54.26403812743332,85.46402757540365,35.778406622221645,4.340506901223853,251.29237799316127,16.79753110826005,3.457164863251825,3.5247234136773833,4.577783596093062,11.869356648041657,
C0481_H07,C0481,ClassBlind_Synthetic,ClassBlind_History,7,7,Holstein_Friesian,6.2,5,5,74,1,0,2,2,3,38.2540925237903,39.11691399602808,59.95995796982242,397.9895032284325,19.93106209634799,79.11914303523452,29.05531125911093,50.74091439363933,86.95576489304108,35.15427581182175,4.280096854168505,210.59072978228855,16.995122093057358,3.5141390803783703,3.5618387469470814,4.569465716001184,11.900758712883508,
C0482_H01,C0482,ClassBlind_Synthetic,ClassBlind_History,23,1,Crossbred,7.2,5,5,52,0,0,1,2,2,39.230184946421566,38.39421794072374,93.90708201024412,558.2555425521575,13.853785413313197,98.7525075201104,37.5702573898846,60.26078563186808,88.4052349432565,35.82686669554553,4.670068592777221,110.04271190679904,22.60894903658133,4.019678900521998,2.9348898587204277,4.749357209227072,12.53150156127248,
C0482_H02,C0482,ClassBlind_Synthetic,ClassBlind_History,22,2,Crossbred,7.2,5,5,52,0,0,1,2,2,39.36015838134892,38.86042158940333,92.54310333001739,541.3600273625996,14.433881892628028,101.32218207866619,37.81820499692989,55.815441700949386,90.840741100138,35.90835404131134,4.643635138962918,103.993888514979,23.31577844690684,4.038467424121541,2.8920516147472997,4.717741625003975,12.636015712235286,
C0482_H03,C0482,ClassBlind_Synthetic,ClassBlind_History,21,3,Crossbred,7.2,5,5,52,0,0,1,2,2,39.21396836743351,38.798625232810124,95.98886056193513,528.3913961928195,14.800654722990968,97.26850696996266,38.38339048651315,60.10909238828642,93.72859823065835,35.894520531529245,4.424851376762808,105.50897240623553,23.52321946946538,4.136520596419952,2.879863581899045,4.799448287283372,12.631704487120846,
C0482_H04,C0482,ClassBlind_Synthetic,ClassBlind_History,20,4,Crossbred,7.2,5,5,52,0,0,1,2,2,39.043251288096506,38.41089481978563,99.56735590872844,513.3925217444133,16.108470892804878,99.01075323707107,38.341400427057316,59.183316384888315,98.57640023130446,35.92620141817642,4.374410545014735,86.9474237530647,22.510739587481215,4.151885977086976,2.846343786704833,4.752751446812945,12.657669944030905,
C0482_H05,C0482,ClassBlind_Synthetic,ClassBlind_History,19,5,Crossbred,7.2,5,5,52,0,0,1,2,2,38.79231045022286,38.502103589592494,100.0,529.8887154810199,15.899837870555503,104.80188767632335,37.44175924770487,58.161744108932005,99.56770447950699,37.07347852219303,4.087054951662527,101.03911305706517,21.08311031473602,4.106382399088886,2.8222466652957223,4.749449325078365,12.699386074425902,
C0482_H06,C0482,ClassBlind_Synthetic,ClassBlind_History,18,6,Crossbred,7.2,5,5,52,0,0,1,2,2,38.69294060700139,38.59475970442762,100.0,532.5299094768819,15.944855446643084,108.77109288672033,39.12837021631532,54.08548046647544,99.34563270129674,37.391982939927566,4.0855036673204435,88.53474340819535,19.96743789382836,4.074991038964385,2.6817067724480497,4.698623139812899,12.541630375202386,
C0482_H07,C0482,ClassBlind_Synthetic,ClassBlind_History,17,7,Crossbred,7.2,5,5,52,0,0,1,2,2,38.93151319160609,39.09284970519645,100.0,534.9727502462099,16.292717185824873,106.33161283085555,39.26105997689316,56.45148959240806,101.03718335398301,38.1185127665328,4.076529837605229,129.03650134531688,21.164850547713254,3.9389387578503503,2.6330327177240447,4.71713323316047,12.719264329785952,
C0483_H01,C0483,ClassBlind_Synthetic,ClassBlind_History,17,1,Holstein_Friesian,3.1,3,3,246,0,0,3,3,2,38.51743984175796,38.578365310605136,64.54608788760791,421.1273586393929,23.570558263974544,63.8408842056817,29.250380141579186,93.6696842017919,79.68135358857808,36.02374094710165,4.741600522826979,127.59395940051851,21.775428892390718,3.9367456144218327,3.3270464172291936,4.366164432430001,12.246113674165098,
C0483_H02,C0483,ClassBlind_Synthetic,ClassBlind_History,16,2,Holstein_Friesian,3.1,3,3,246,0,0,3,3,2,38.18375188513693,38.361043631399006,62.38621794942533,430.60567757524626,23.157628997345476,69.63633414122208,30.612681746645514,99.0809011227103,78.33722339077018,35.63437550883632,4.562103241579449,157.17548454702558,22.021966376010315,3.9636542017906518,3.288848224715984,4.350963309204893,12.167588904419167,
C0483_H03,C0483,ClassBlind_Synthetic,ClassBlind_History,15,3,Holstein_Friesian,3.1,3,3,246,0,0,3,3,2,38.41101796436716,38.09536335527069,65.75128129869873,422.52544461347435,22.123372047212758,66.48355776515828,31.248012080891225,100.0,76.41080022008435,35.45719282056164,4.5375099204207086,125.87740677497385,22.37181216172814,3.861313435855331,3.2786312240908932,4.38099339825957,12.13446572640703,
C0483_H04,C0483,ClassBlind_Synthetic,ClassBlind_History,14,4,Holstein_Friesian,3.1,3,3,246,0,0,3,3,2,38.50682418345086,38.14044679121259,57.335072202521346,434.4026803602237,22.82936563383046,72.45193309433772,30.92527093111993,100.0,78.22658375208408,35.17152034776772,4.31412739813898,107.65772046034152,23.692750360732944,3.7602611993801554,3.277936456852883,4.421102610473996,12.113995280167437,
C0483_H05,C0483,ClassBlind_Synthetic,ClassBlind_History,13,5,Holstein_Friesian,3.1,3,3,246,0,0,3,3,2,38.30009119392566,38.14817063280909,53.57561327838607,443.87964583879614,22.73637812790294,77.66218573384356,30.880821449510652,99.89387867408814,78.65998549033469,35.666134198193696,4.4344092625343805,67.64590424541402,22.656163790557166,3.7225684966403914,3.3769023193921934,4.50341828202446,12.178657331963159,
C0483_H06,C0483,ClassBlind_Synthetic,ClassBlind_History,12,6,Holstein_Friesian,3.1,3,3,246,0,0,3,3,2,38.27939218748673,38.15130044628651,54.798790562894574,450.3159376023468,22.54092568845231,79.27407943291212,31.007006686208687,98.08625708296795,79.35211214997513,35.94981091084522,4.501065144730781,66.29865112361462,22.95767906575476,3.7094534686908123,3.39006467525581,4.556449362436568,12.066261670776882,
C0483_H07,C0483,ClassBlind_Synthetic,ClassBlind_History,11,7,Holstein_Friesian,3.1,3,3,246,0,0,3,3,2,38.32293382716571,38.128266620605245,56.367151843546225,459.0071296330396,24.383926198232334,74.96644177051006,31.243980817276338,100.0,78.59802143473553,35.52672223630835,4.624525994206928,111.03848571246087,22.937762383350368,3.6987597426512493,3.3951287477552317,4.53322168720712,12.004106914759374,
C0484_H01,C0484,ClassBlind_Synthetic,ClassBlind_History,14,1,Crossbred,5.0,6,6,138,0,1,3,2,2,38.527634343576324,38.83257576361507,74.0762616555976,496.5761075895752,13.236136518304153,115.44312168706149,32.2395197933242,59.224439134955816,81.52598508012822,35.34822733901829,5.011475444520577,68.76921285320512,19.69567788919687,3.665549766468482,3.214581316875628,4.995622381238711,12.374124641681574,
C0484_H02,C0484,ClassBlind_Synthetic,ClassBlind_History,13,2,Crossbred,5.0,6,6,138,0,1,3,2,2,38.62932235139951,38.67049894843786,72.86782938677399,472.6356658822785,12.956165898656975,112.14107753641466,33.460579689902445,56.9377666885251,78.26086577401372,36.08162151127143,4.905978677016511,24.830182911872257,19.204673933183113,3.7402585421358707,3.2431687528955937,4.935292416244902,12.518193511108459,
C0484_H03,C0484,ClassBlind_Synthetic,ClassBlind_History,12,3,Crossbred,5.0,6,6,138,0,1,3,2,2,38.75592745382617,38.366224252561096,67.85762181744688,469.8395062950691,12.633312334644248,111.02106860449906,32.47306273785363,57.85479514381127,74.62581871696074,36.18461077263942,4.707703257241413,80.05401138230036,19.72674509720255,3.777639868743081,3.296234008254002,4.872033492842768,12.573592071486878,
C0484_H04,C0484,ClassBlind_Synthetic,ClassBlind_History,11,4,Crossbred,5.0,6,6,138,0,1,3,2,2,38.62194298141978,38.14611561131474,66.9287187159241,477.20204497725155,13.373931130855825,107.95821756287502,31.46197210928861,61.23698138335956,78.47229602065995,36.65459084386312,4.69588121720661,87.0361751581918,20.122194746628434,3.7512457185613917,3.3187743027597936,4.866497869588239,12.474130622853984,
